{CODIGO=POSRANGP, NOMBRE=CONTIENE EL NUMERO FINAL PARA EL RANGO DE CONSULTAS PAGINADAS., TIPO=N, VALOR=50, LOGIN=GAMBLE, FECHAUPD=2021-03-01 00:13:27.0, APLICACION=6, VERSION=0}
{CODIGO=REPTPJUE, NOMBRE=Parametro para control de reportes de formulario por tipo juego, TIPO=A, VALOR=|1=,A5,A7,A10,A26,|2=,A5,A7,|4=,A5,A7,|5=,A5,A7,|6=,A5,A7,|7=,A5,A7,|8=,A5,A8,|9=,A5,A8,|10=,A8,|11=,A8,|36=,A5,A7,|37=,A9,|55=,A3,|56=,A24,|57=,A5,A7,|58=,A5,A7,|59=,A5,A7,|60=,A8,|61=,A8,|62=,A25,|63=,A34,A8,|64=,A34,A8,|65=,A5,A7,|66=,A5,A7,|67=,A5,A7,|68=,A33,|69=,A34,|82=,A5,A7,|83=,A5,A7,|88=,A7,|90=,A7,|106=,A7,A10,|, LOGIN=GAMBLE, FECHAUPD=2022-12-14 12:24:04.0, APLICACION=6, VERSION=0}
{CODIGO=SNS327, NOMBRE=ENVIA LA NUEVA TRAMA DEL ACUERDO 327 A LA SUPERSALUD (S/N), TIPO=A, VALOR=S, LOGIN=GAMBLE, FECHAUPD=2017-12-02 01:23:34.0, APLICACION=5, VERSION=0}
{CODIGO=NITBENE, NOMBRE=NIT DEL PROVEEDRO GOBERNACION, TIPO=A, VALOR=800103935, LOGIN=GAMBLE, FECHAUPD=2018-01-26 09:25:46.0, APLICACION=5, VERSION=0}
{CODIGO=VALBENE, NOMBRE=VALOR ENVIADO A LA GOBERNACION A/P (APOSTADO/PAGADO), TIPO=A, VALOR=P, LOGIN=GAMBLE, FECHAUPD=2018-01-26 09:26:04.0, APLICACION=5, VERSION=0}
{CODIGO=TOKENCEM, NOMBRE=TOKEN DE CODIGO EMPRESA (ZONAEMP) PARA CORREDOR EMPRESARIAL EN LA URL, TIPO=A, VALOR=N, LOGIN=GAMBLE, FECHAUPD=2018-02-11 23:26:29.0, APLICACION=15, VERSION=0}
{CODIGO=MACREPLC, NOMBRE=DETERMINA SI SE UTILIZA LA (M)AC REGISTRADA DEL EQUIPO O EL COD (P)UNTO DE VENTA, VALORES: [M] o [P], TIPO=A, VALOR=P, LOGIN=GAMBLE, FECHAUPD=2018-02-11 23:31:06.0, APLICACION=6, VERSION=0}
{CODIGO=CANTENCM, NOMBRE=CONFIGURAR LA CANTIDAD DE ENCUENTROS HABILITADOS POR CORREDOR PARA MEGAGOL., TIPO=N, VALOR=2, LOGIN=GAMBLE, FECHAUPD=2018-02-11 23:31:06.0, APLICACION=11, VERSION=0}
{CODIGO=VALFRMPR, NOMBRE=PARAMETRO QUE VALIDA EL CONSUMO DE PAPELERIA REGISTRADA EN EL KARDEX (S) O PAPELERIA DE CONTROL (N), TIPO=A, VALOR=S, LOGIN=GAMBLE, FECHAUPD=2018-04-08 23:59:57.0, APLICACION=6, VERSION=0}
{CODIGO=VALIMPID, NOMBRE=VALIDA QUE EL FORMULARIO IMPRESO MUESTRE LA SERIE Y NUMERO DE LA PAPELERIA DE CONTROL (S= SI/N = NO), TIPO=A, VALOR=S, LOGIN=GAMBLE, FECHAUPD=2018-04-08 23:59:57.0, APLICACION=6, VERSION=0}
{CODIGO=IMPSOAT, NOMBRE=Encabezado y pie de pagina de impresion separado por ~, TIPO=A, VALOR=Se solicita autorizacion al tomador para tratamiento de sus datos y se le informa que las politicas de tratamiento de datos y la posibilidad de modificarlos o eliminarlos est¿ en la pagina www.axacolpatria.co
~Conserva tu recibo y descarga tu poliza en nuestra pagina www.axacolpatria.co 
Las autoridades de control de transito deben verificar la  tenencia del SOAT mediante la consulta en linea en tiempo real de la base del RUNT por medio de dispositivos moviles
Si tienes cualquier inquietud comunicate a nuestras lineas de atencion al cliente, en Bogota 4235757 y en el resto del pais 01-8000-512620., LOGIN=GAMBLE, FECHAUPD=2018-04-09 00:04:02.0, APLICACION=20, VERSION=0}
{CODIGO=COMISDND, NOMBRE=DETERMINA SI PERMITE ¿ NO MODIFICAR LA COMISION DEL VENDEDOR, O EST¿ BLOQUEADO. VALORES: [S][N][B], TIPO=A, VALOR=S, LOGIN=GAMBLE, FECHAUPD=2019-06-29 11:27:45.0, APLICACION=11, VERSION=0}
{CODIGO=TISEENGI, NOMBRE=Indica en que tipo servicio debe consolidar la operacion de envio giro, TIPO=A, VALOR=I, LOGIN=GAMBLE, FECHAUPD=2018-07-08 23:22:16.0, APLICACION=22, VERSION=0}
{CODIGO=TISEENRE, NOMBRE=Indica en que tipo servicio debe consolidar la operacion de recaudo, TIPO=A, VALOR=W, LOGIN=GAMBLE, FECHAUPD=2018-07-08 23:22:16.0, APLICACION=22, VERSION=0}
{CODIGO=TISEENSG, NOMBRE=Indica en que tipo servicio debe consolidar la operacion de protegiro (seguro), TIPO=A, VALOR=Q, LOGIN=GAMBLE, FECHAUPD=2018-07-08 23:22:16.0, APLICACION=22, VERSION=0}
{CODIGO=TISEPGEX, NOMBRE=Indica en que tipo servicio debe consolidar la operacion de pago giro externo, TIPO=A, VALOR=F, LOGIN=GAMBLE, FECHAUPD=2018-07-08 23:22:16.0, APLICACION=22, VERSION=0}
{CODIGO=TISEPGGI, NOMBRE=Indica en que tipo servicio debe consolidar la operacion de pago giro, TIPO=A, VALOR=H, LOGIN=GAMBLE, FECHAUPD=2018-07-08 23:22:16.0, APLICACION=22, VERSION=0}
{CODIGO=TISEPGRE, NOMBRE=Indica en que tipo servicio debe consolidar la operacion de pago recaudo, TIPO=A, VALOR=K, LOGIN=GAMBLE, FECHAUPD=2018-07-08 23:22:16.0, APLICACION=22, VERSION=0}
{CODIGO=LOTDIMAN, NOMBRE=Loter¿s con digitaci¿ manual activas, TIPO=A, VALOR=S, LOGIN=GAMBLE, FECHAUPD=2018-07-08 23:51:28.0, APLICACION=6, VERSION=0}
{CODIGO=URLEPAYM, NOMBRE=URL EPAYMENT MOBILE, TIPO=A, VALOR=N*10.0.0.0:58000/x/ValidarUsuario&N, LOGIN=GAMBLE, FECHAUPD=2022-01-19 14:48:34.0, APLICACION=15, VERSION=0}
{CODIGO=PROMLOC, NOMBRE=SE REGISTRAN LAS PROMOCIONES QUE SERAN ADMINISTRADAS LOCALMENTE, TIPO=A, VALOR=,20,, LOGIN=GAMBLE, FECHAUPD=2018-07-08 23:51:28.0, APLICACION=2, VERSION=0}
{CODIGO=VAVENLOG, NOMBRE=INDICA QUE SE VALIDA SI UN VENDEDOR ESTA LOGUEADO AL ASIGNARLE UN HORARIO DE VENTA.(S/N), TIPO=A, VALOR=S, LOGIN=GAMBLE, FECHAUPD=2018-07-08 23:51:28.0, APLICACION=5, VERSION=0}
{CODIGO=SERVCISE, NOMBRE=PERMITE DEFINIR EL DESTINO PARA SERVICIO BOLETERIA, TIPO=N, VALOR=16, LOGIN=GAMBLE, FECHAUPD=2018-04-09 00:37:19.0, APLICACION=6, VERSION=0}
{CODIGO=IVASICE, NOMBRE= PORCENTAJE DEL IVA QUE MANEJARA SICE, TIPO=N, VALOR=19, LOGIN=GAMBLE, FECHAUPD=2018-04-09 00:37:19.0, APLICACION=6, VERSION=0}
{CODIGO=PSPSICE, NOMBRE=C¿igos del Proveedor, Servicio y Producto para el cobro del servicio de venta, TIPO=A, VALOR=1234567-8,610,700, LOGIN=GAMBLE, FECHAUPD=2018-04-09 00:37:19.0, APLICACION=17, VERSION=0}
{CODIGO=CANTENCL, NOMBRE=CONFIGURAR LA CANTIDAD DE ENCUENTROS HABILITADOS POR CORREDOR PARA LIGA14., TIPO=N, VALOR=14, LOGIN=GAMBLE, FECHAUPD=2018-04-09 00:39:56.0, APLICACION=11, VERSION=0}
{CODIGO=VALCOMOD, NOMBRE=VALIDA SI TIENE O NO HABILITADO COMODIN (S/N), TIPO=A, VALOR=N, LOGIN=GAMBLE, FECHAUPD=2018-04-09 00:42:39.0, APLICACION=10, VERSION=0}
{CODIGO=CXSEMPEJ, NOMBRE=Especifica proveedor|servicio, obtiene conexion socket empresa-EJB giros en PARAMEMPWS, TIPO=A, VALOR=900084777|4001, LOGIN=GAMBLE, FECHAUPD=2018-07-08 23:22:17.0, APLICACION=22, VERSION=0}
{CODIGO=CXEJSNEG, NOMBRE=Especifica proveedor|servicio, obtiene conexion EJB giros-socket SIMS en PARAMEMPWS, TIPO=A, VALOR=900084777|97, LOGIN=GAMBLE, FECHAUPD=2018-07-08 23:22:17.0, APLICACION=22, VERSION=0}
{CODIGO=CXEJSWSQ, NOMBRE=Especifica proveedor|servicio, obtiene conexion EJB giros-socket WSQ en PARAMEMPWS, TIPO=A, VALOR=900084777|98, LOGIN=GAMBLE, FECHAUPD=2018-07-08 23:22:17.0, APLICACION=22, VERSION=0}
{CODIGO=ZONASIMS, NOMBRE=PARAMETROS SIMS PARA CADA ZONA (<TPDOC|DOC|CLV>:), TIPO=A, VALOR=1080=0|0|0:1081=0|0|0:1084=0|0|0:1085=0|0|0, LOGIN=GAMBLE, FECHAUPD=2018-07-08 23:33:00.0, APLICACION=11, VERSION=0}
{CODIGO=GIROTESO, NOMBRE=Indica si giros debe realizar integracion con tesoreria (S/N/[PARAMETRO(S/N)]), TIPO=A, VALOR=S, LOGIN=GAMBLE, FECHAUPD=2018-07-08 23:33:00.0, APLICACION=19, VERSION=0}
{CODIGO=TSPROCAC, NOMBRE=LISTADO DE PROCESOS QUE ACTUALIZAN EL VALOR DE LAS TRANSACCIONES, TIPO=A, VALOR=1,76,100,101, LOGIN=GAMBLE, FECHAUPD=2018-07-08 00:00:00.0, APLICACION=19, VERSION=0}
{CODIGO=IPSKPREM, NOMBRE=IP Y PUERTO DEL SOCKET EN EL CUAL SE CONSULTAN Y SE PAGAN PREMIOS, TIPO=A, VALOR=10.20.1.17;9300, LOGIN=GAMBLE, FECHAUPD=0018-09-02 00:00:00.0, APLICACION=19, VERSION=0}
{CODIGO=TSCOBAVE, NOMBRE=C¿IGO DE CONCEPTO DE EGRESO DE MANAGER, NIT Y SERVICIO DE PROVEEDOR DE BASE A VENDEDORES, TIPO=A, VALOR=BASE,1234567890-1,101, LOGIN=GAMBLE, FECHAUPD=0018-09-02 00:00:00.0, APLICACION=19, VERSION=0}
{CODIGO=VTAVIRTS, NOMBRE=INDICA S?SE REGISTRA LA VENTA DE AZAR Y DE VIRTUALES EN LA CONSULTA DEL MOV DE CAJA, TIPO=A, VALOR=S, LOGIN=GAMBLE, FECHAUPD=0018-09-02 00:00:00.0, APLICACION=19, VERSION=0}
{CODIGO=CAJAPAUT, NOMBRE=C¿IGO DE CAJA ASIGANDA A REALIZAR EL PROCESO AUTOM¿ICO DE APERTURA DE CAJAS, TIPO=A, VALOR=26135567, LOGIN=GAMBLE, FECHAUPD=0018-09-02 00:00:00.0, APLICACION=19, VERSION=0}
{CODIGO=IMPTSCAJ, NOMBRE=N¿ERO DE IMPRESIONES A REALIZAR POR PROCESO [PROCESO,NUMERO_IMPRESIONES], TIPO=A, VALOR=12,2;30,2;70,1;71,1;75,1;77,2;78,2;96,1, LOGIN=GAMBLE, FECHAUPD=0018-09-02 00:00:00.0, APLICACION=19, VERSION=0}
{CODIGO=TRASPVTA, NOMBRE=DEFINE SI LOS TRASLADOS ENTRE CAJEROS DEL MISMO PUNTO DE VENTA SE DEBEN CONTABILIZAR [S] SI, [N] NO, TIPO=A, VALOR=N, LOGIN=GAMBLE, FECHAUPD=0018-09-02 00:00:00.0, APLICACION=19, VERSION=0}
{CODIGO=CCMANGEQ, NOMBRE=DEFINE SI EL C. COSTO A ENVIAR EN INGRESO/EGRESO A MANAGER ES EL C¿IGO DE EQUIVALENCIA [S]SI, [N]NO, TIPO=A, VALOR=S, LOGIN=GAMBLE, FECHAUPD=0018-09-02 00:00:00.0, APLICACION=19, VERSION=0}
{CODIGO=TRASCCPV, NOMBRE=DEFINE SI LOS TRASLADOS ENTRE CDA Y PUNTO DE VENTA SE DEBEN CONTABILIZAR [S] SI, [N] NO, TIPO=A, VALOR=N, LOGIN=CP15517507, FECHAUPD=2021-09-16 00:00:00.0, APLICACION=19, VERSION=0}
{CODIGO=TRCOVTSE, NOMBRE=DEFINE SI SE REGISTRAN LOS TRASLADOS EN CONSOVTASERV. [PROV,SER_ING,SER_EGR_CP,SER_EGR_CV], [N] NO, TIPO=A, VALOR=N, LOGIN=GAMBLE, FECHAUPD=0018-09-02 00:00:00.0, APLICACION=19, VERSION=0}
{CODIGO=GRCONCVS, NOMBRE=LISTADO DE CONCEPTOS DE GIROS QUE SE VAN A REGISTRAR EN CONSVTASERV, [Con1,Con2,Con3,ConN], TIPO=A, VALOR=2,3,1,96,56,253,264,16,57,15,255,271,273,293,291,301,802,804, LOGIN=GAMBLE, FECHAUPD=2021-09-24 22:21:04.0, APLICACION=10, VERSION=0}
{CODIGO=TSMVTIME, NOMBRE=CONFIGURACION DE TIEMPO PARA CONSULTAR LOS MOVIMIENTOS DE LAS CAJAS [HORA;MINUTO], TIPO=A, VALOR=21-23;*/30, LOGIN=CP15517507, FECHAUPD=2022-02-14 00:00:00.0, APLICACION=19, VERSION=0}
{CODIGO=TSPDTIME, NOMBRE=CONFIGURACION DEL DEL INTERVALO DE TIEMPO PARA REINTENTAR TRANSACCIONES PENDIENTES, TIPO=A, VALOR=6-23;10,30,50, LOGIN=CP15517507, FECHAUPD=2019-04-05 00:00:00.0, APLICACION=19, VERSION=0}
{CODIGO=IMPCPDTE, NOMBRE=DEFINE SI SE MUESTRAN LAS CUENTAS PENDIENTES EN LA IMPRESION DEL RECIBO [S] SI, [N] NO, TIPO=A, VALOR=N, LOGIN=GAMBLE, FECHAUPD=0018-09-02 00:00:00.0, APLICACION=19, VERSION=0}
{CODIGO=TSDOCPAG, NOMBRE=LISTADO DE TIPOS DE DOCUMENTO PAGO PARA EL PROCESO DE PAGAR CUENTAS A TERCEROS (78), TIPO=A, VALOR=1201, LOGIN=CP9991115, FECHAUPD=2018-09-02 00:00:00.0, APLICACION=19, VERSION=0}
{CODIGO=AURENETO, NOMBRE=INDICA SI EN EL AUTORECAUDO DEL CAJERO SE RECAUDA LA VENTA NETA [S] O TOMA LA VENTA BRUTA [N], TIPO=A, VALOR=S, LOGIN=GAMBLE, FECHAUPD=0018-09-02 00:00:00.0, APLICACION=19, VERSION=0}
{CODIGO=REGTEXTO, NOMBRE=INDICA SI SE PERMITE REGISTRAR INFORMACION EN LA TABLA TS_TEXTO, TIPO=A, VALOR=S, LOGIN=GAMBLE, FECHAUPD=0018-09-02 00:00:00.0, APLICACION=19, VERSION=0}
{CODIGO=AUREORIG, NOMBRE=INDICA SI EN EL AUTORECAUDO DEL CAJERO SE BUSCA ORIGEN DE VENTA Si[S] O No [N], TIPO=A, VALOR=N, LOGIN=GAMBLE, FECHAUPD=0018-09-02 00:00:00.0, APLICACION=19, VERSION=0}
{CODIGO=PRAGIMDE, NOMBRE=LISTADO DE PROCESOS A AGRUPAR EN IMPRESION DETALLADA DE MOVIMIENTOS, TIPO=N, VALOR=0, LOGIN=GAMBLE, FECHAUPD=2018-09-02 23:49:27.0, APLICACION=19, VERSION=0}
{CODIGO=TSIMCUOR, NOMBRE=CONTROL PARA MOSTRAR LA IMPRESION DE LAS CUENTAS POR ORIGEN, TIPO=A, VALOR=S, LOGIN=GAMBLE, FECHAUPD=2018-09-02 23:49:28.0, APLICACION=19, VERSION=0}
{CODIGO=ACSALFIN, NOMBRE=INDICA SI SE ACTUALIZA EL SALDO FINAL DEL CAJERO POR CADA TRANSACCION REALIZADA, TIPO=A, VALOR=S, LOGIN=GAMBLE, FECHAUPD=0018-09-02 00:00:00.0, APLICACION=19, VERSION=0}
{CODIGO=RECONAUT, NOMBRE=INDICA SI SE REALIZA RECONSTRUCCION DE SALDO DESPUES DE UNA TRANSACCION, TIPO=A, VALOR=N, LOGIN=GAMBLE, FECHAUPD=0018-09-02 00:00:00.0, APLICACION=19, VERSION=0}
{CODIGO=TRANDIA, NOMBRE=INDICA S?SE DEBE FORZAR A LAS CAJAS A OPERAR CON LA FECHA DE APERTURA IGUAL AL DIA ACTUAL, TIPO=A, VALOR=N, LOGIN=GAMBLE, FECHAUPD=0018-09-02 00:00:00.0, APLICACION=19, VERSION=0}
{CODIGO=TSLIMTER, NOMBRE=CONTROL PARA LIMPIAR EL DOCUMENTO DEL TERCERO, TIPO=A, VALOR=S, LOGIN=GAMBLE, FECHAUPD=2018-09-02 23:49:45.0, APLICACION=19, VERSION=0}
{CODIGO=TSTPIMPR, NOMBRE=INDICA LOS DIAS ANTERIORES PERMITIDOS PARA IMPRIMIR TRASLADOS APROBADOS, TIPO=N, VALOR=3, LOGIN=GAMBLE, FECHAUPD=2018-09-02 23:49:46.0, APLICACION=19, VERSION=0}
{CODIGO=ERCONMOV, NOMBRE=INDICA SI SE MUESTRA MENSAJE DE ERROR DE VENTA Y/O GIROS AL CONSULTAR LOS MOVIMIENTOS, TIPO=A, VALOR=S, LOGIN=GAMBLE, FECHAUPD=2021-09-24 22:20:42.0, APLICACION=19, VERSION=0}
{CODIGO=ORIVTA, NOMBRE=DEFINE QUE ORIGEN SELECCIONA PARA LA CONSULTA DE LA VENTA: PRODUCCION[P], CONTINGENCIA[C] Y VENTA[V], TIPO=A, VALOR=P, LOGIN=GAMBLE, FECHAUPD=0018-09-02 00:00:00.0, APLICACION=19, VERSION=0}
{CODIGO=ACTBLSPR, NOMBRE=DETERMINA SI ESTA ACTIVO BOLSA PREPAGO CLIENTES VENDEDORES, TIPO=A, VALOR=N, LOGIN=GAMBLE, FECHAUPD=2018-09-02 22:54:07.0, APLICACION=5, VERSION=0}
{CODIGO=PRSRECCN, NOMBRE=PERSONA BASE RECARGA CANAL, TIPO=A, VALOR=1637, LOGIN=GAMBLE, FECHAUPD=2018-09-02 22:54:07.0, APLICACION=5, VERSION=0}
{CODIGO=PRDASTRO, NOMBRE=DETERMINA EL PRODUCTO ASTRO (CODIGO), TIPO=A, VALOR=54, LOGIN=GAMBLE, FECHAUPD=2018-09-02 22:54:08.0, APLICACION=5, VERSION=0}
{CODIGO=PRDASTOD, NOMBRE=DETERMINA EL PRODUCTO ASTRO (CODIGO), TIPO=A, VALOR=57, LOGIN=GAMBLE, FECHAUPD=2018-09-02 22:54:08.0, APLICACION=5, VERSION=0}
{CODIGO=TOPMENPM, NOMBRE=Consultar cuantas veces se puede vender un resultado especifico para promo mundial., TIPO=N, VALOR=100, LOGIN=GAMBLE, FECHAUPD=2018-09-02 22:54:08.0, APLICACION=5, VERSION=0}
{CODIGO=MSPRCISA, NOMBRE=CONTIENE EL MENSAJE DE LA PROMOCION CISA QUE SE LE MUESTRA AL VENDEDOR, TIPO=A, VALOR=Quieres jugar una promocion CISA, LOGIN=GAMBLE, FECHAUPD=2018-09-02 22:54:28.0, APLICACION=5, VERSION=0}
{CODIGO=CISAFACT, NOMBRE=DETERMINA SI SE APLICA CISA CUANDO SE PAGA UNA FACTURA, ES DECIR SE HACE UN RECAUDO, TIPO=A, VALOR=N, LOGIN=GAMBLE, FECHAUPD=2018-09-02 22:54:28.0, APLICACION=5, VERSION=0}
{CODIGO=CISALOTE, NOMBRE=DETERMINA SI APLICA CISA PARA LOTERIA VIRTUAL, TIPO=A, VALOR=N, LOGIN=GAMBLE, FECHAUPD=2018-09-02 22:54:28.0, APLICACION=5, VERSION=0}
{CODIGO=CISAPAQU, NOMBRE=DETERMINA SI SE APLICA CISA CUANDO SE VENDE PAQUETES,ANTES CONOCIDOS COMO PAQUETIGOS, TIPO=A, VALOR=N, LOGIN=GAMBLE, FECHAUPD=2018-09-02 22:54:28.0, APLICACION=5, VERSION=0}
{CODIGO=CISAPINE, NOMBRE=DETERMINA SI SE APLICA CISA PARA PINES, TIPO=A, VALOR=N, LOGIN=GAMBLE, FECHAUPD=2018-09-02 22:54:28.0, APLICACION=5, VERSION=0}
{CODIGO=CISARECA, NOMBRE=DETERMINA SI SE APLICA CISA CUANDO SE VENDE UNA RECARGA, TIPO=A, VALOR=N, LOGIN=GAMBLE, FECHAUPD=2018-09-02 22:54:28.0, APLICACION=5, VERSION=0}
{CODIGO=EXMATRIX, NOMBRE=REQUIERECLAVE PROD VIRTUALES QUE NO SE ELIMINARAN DE CONSOLIDADO EMPRESA AL MOMENTO DE VENTA TAT, TIPO=A, VALOR=MT, LOGIN=GAMBLE, FECHAUPD=2018-09-02 22:54:30.0, APLICACION=17, VERSION=0}
{CODIGO=CTRLGIRO, NOMBRE=VALIDA SI LA ZONA REALIZA GIROS EN LA APLICACION DE MATRIX [ZONA1|ZONA2|...], TIPO=A, VALOR=N, LOGIN=GAMBLE, FECHAUPD=2018-09-02 22:54:30.0, APLICACION=19, VERSION=0}
{CODIGO=NTMATRIX, NOMBRE=PARAMETRO QUE CONTIENE EL NIT DE MATRIX, TIPO=A, VALOR=12345678-9, LOGIN=GAMBLE, FECHAUPD=2018-09-02 22:54:30.0, APLICACION=17, VERSION=0}
{CODIGO=VLPROCEN, NOMBRE=Valida promociones centrales activas C=central, L=local, TIPO=A, VALOR=N, LOGIN=GAMBLE, FECHAUPD=2018-07-08 23:49:26.0, APLICACION=5, VERSION=0}
{CODIGO=VALCOZON, NOMBRE=VALIDA SI LA ZONA VA A UTILIZAR EL CONSECUTIVO DE LA BENEFICENCIA, TIPO=A, VALOR=S, LOGIN=GAMBLE, FECHAUPD=2021-11-22 21:54:30.0, APLICACION=6, VERSION=0}
{CODIGO=IVACERO, NOMBRE=VALIDA PREMIACION FORMULARIOS SIN IVA, TIPO=A, VALOR=N, LOGIN=GAMBLE, FECHAUPD=2018-11-25 23:12:13.0, APLICACION=7, VERSION=0}
{CODIGO=VALSERRP, NOMBRE=VALIDA QUE NO CARGE UN SERVICIO DE UN RASPE Y GANE, TIPO=A, VALOR=521,1224, LOGIN=GAMBLE, FECHAUPD=2018-11-25 23:14:26.0, APLICACION=6, VERSION=0}
{CODIGO=INRASPE, NOMBRE=PARAMETRO QUE VALIDA SI LA APUESTA APLICA PARA EL PRODUCTO RASPE GANE, TIPO=A, VALOR=N, LOGIN=GAMBLE, FECHAUPD=2018-11-25 23:14:26.0, APLICACION=6, VERSION=0}
{CODIGO=ANURPGNE, NOMBRE=PARAMETRO QUE VALIDA SI LA EMPRESA PUEDE ANULAR EL RASPE Y GANE, TIPO=A, VALOR=N, LOGIN=GAMBLE, FECHAUPD=2018-11-25 23:14:26.0, APLICACION=5, VERSION=0}
{CODIGO=INFRASPE, NOMBRE=PARAMETRO QUE MUESTRA EL MENSAJE SI DESEAS VENDER UN RASPE Y GANE, TIPO=A, VALOR=¿Quieres vender un raspe y gane?, LOGIN=GAMBLE, FECHAUPD=2018-11-25 23:14:26.0, APLICACION=5, VERSION=0}
{CODIGO=USUCAMPO, NOMBRE= Campos que se mostraran en la pantalla de fidelizacion. Formato NOM:E;DIR:L. E=Escritura L=Lectura, TIPO=A, VALOR=N, LOGIN=GAMBLE, FECHAUPD=2018-11-25 23:14:27.0, APLICACION=2, VERSION=0}
{CODIGO=CODCOTRA, NOMBRE=VALIDA SI IMPRIME O NO LOS MENSAJES DE LA TABLA MSJCONTRATO DEL CONTRATO POR VENDEDOR (S/N), TIPO=A, VALOR=|1093=LINEA MENSAJE 3|1092=LINEA MENSAJE|1095=LINE MENSAJE 2, LOGIN=GAMBLE, FECHAUPD=2018-11-25 23:14:27.0, APLICACION=6, VERSION=0}
{CODIGO=CJPTMIL, NOMBRE=CONFIGURAR LA CLASE DE TIPO JUEGO PARA PATA MILLONARIA, TIPO=N, VALOR=510, LOGIN=GAMBLE, FECHAUPD=2018-09-02 23:04:12.0, APLICACION=5, VERSION=0}
{CODIGO=IMCENPTO, NOMBRE=CONSULTA 0 - PTO VENTA, 1 - CENCOSTO, PARA IMPRIMIR EN UN FORMULARIO DE CHANCE CODIGO DE AGENCIA, TIPO=A, VALOR=0, LOGIN=GAMBLE, FECHAUPD=2024-04-15 00:28:57.0, APLICACION=5, VERSION=0}
{CODIGO=APERTIME, NOMBRE=CONFIGURACION DE TIEMPO PARA APERTURA AUTOMATICA DE CAJAS [HORA;MINUTO], TIPO=A, VALOR=00-6;30-00, LOGIN=CP15517507, FECHAUPD=2022-03-14 00:00:00.0, APLICACION=19, VERSION=0}
{CODIGO=CIERTIME, NOMBRE=CONFIGURACION DE TIEMPO PARA CIERRE AUTOMATICO DE CAJAS [HORA;MINUTO], TIPO=A, VALOR=00;10, LOGIN=CP15517507, FECHAUPD=2021-12-14 00:00:00.0, APLICACION=19, VERSION=0}
{CODIGO=RESOAFU2, NOMBRE=RESOLUCION DEL FORMULARIO APUESTAS DEPORTIVAS - NUEVO, TIPO=A, VALOR=Jugar Legal es apostarle a la salud?Resultados: www.lasdeportivas.com.co?Los juegos de suerte y azar pueden?producir adiccion, LOGIN=GAMBLE, FECHAUPD=2019-06-16 23:41:04.0, APLICACION=5, VERSION=0}
{CODIGO=CONFACRM, NOMBRE=Configuracion CRM 1. mostrar CRM, 2. busca en BD local (L) o central (C), 3. crea clientes en pv., TIPO=A, VALOR=S;L;S;, LOGIN=GAMBLE, FECHAUPD=2022-08-03 09:15:27.0, APLICACION=5, VERSION=0}
{CODIGO=SANUAUTO, NOMBRE=SEGUNDOS PERMITIDOS PARA EJECUTAR LA ANULACION AUTOMATICA DE UN FORMULARIO , TIPO=N, VALOR=60, LOGIN=GAMBLE, FECHAUPD=2023-06-01 05:23:41.0, APLICACION=6, VERSION=0}
{CODIGO=VALSENUM, NOMBRE=VALIDA SERIE Y NUMERO PARA PAGO PREMIO EN RASPE Y GANE, TIPO=A, VALOR=N, LOGIN=GAMBLE, FECHAUPD=0019-06-16 00:00:00.0, APLICACION=5, VERSION=0}
{CODIGO=CPRERAST, NOMBRE=ACTIVO MODELO DE CONSULTA DE PREMIOS EN TABLA RASPE Y GANE, TIPO=A, VALOR=C, LOGIN=GAMBLE, FECHAUPD=2021-11-08 10:27:08.0, APLICACION=5, VERSION=0}
{CODIGO=REGRASLT, NOMBRE=EN PAGO PREMIOS RASPE Y GANE REGISTRA LOTERIA ASOCIADA: RASPE(S) APUESTA PRINCIPAL(N) , TIPO=A, VALOR=S, LOGIN=GAMBLE, FECHAUPD=0019-06-16 00:00:00.0, APLICACION=5, VERSION=0}
{CODIGO=IDEAR370, NOMBRE=VALIDA SI EL COMANDO 370 EJECUTA IDEAR, SI NO EXISTE ESQUEMA IDEAR EN EL CAMPO DEBE IR N (S/N)., TIPO=A, VALOR=N, LOGIN=GAMBLE, FECHAUPD=2023-01-17 08:12:28.0, APLICACION=17, VERSION=0}
{CODIGO=APRZONA, NOMBRE=CONFIGURACION APERTURA POR HORA,ZONA,CENTROCOSTO,CAJAS [HORA1|ZONA,CENTROCOSTO,CAJA,CONTRATO;], TIPO=A, VALOR=N, LOGIN=USER, FECHAUPD=2019-05-07 20:15:31.0, APLICACION=19, VERSION=0}
{CODIGO=TSENIMPR, NOMBRE=DEFINE EL TEXTO A IMPRIMIR EN EL ENCABEZADO DE LA IMPRESION DE LOS RECIBOS DE PAGO DE PREMIO, TIPO=A, VALOR=RECIBO DE PAGO, LOGIN=USER, FECHAUPD=2019-05-07 20:19:43.0, APLICACION=19, VERSION=0}
{CODIGO=IPMSBICE, NOMBRE=INDICA LA IP Y EL PUERTO DONDE SE ENCUENTRAN LOS MICROSERVICIOS DE LA BIOMETRIA CENTRAL [ip;puerto], TIPO=A, VALOR=10.11.6.68;8015, LOGIN=GAMBLE, FECHAUPD=0019-05-07 00:00:00.0, APLICACION=6, VERSION=0}
{CODIGO=CVUSRMGR, NOMBRE=INDICA SI SE CREA USUARIO MANAGER AL CREAR CONTRATO VENTA [S=SI,N=NO], TIPO=A, VALOR=N, LOGIN=SPLEX4302, FECHAUPD=2019-05-07 20:22:44.0, APLICACION=19, VERSION=0}
